DAUID,DGUID,LANDAREA,PRUID,X,Y
35202674,2021S051235202674,0.0587,35,629631.230897917,4840585.623428000
35202675,2021S051235202675,0.0936,35,629881.246570930,4840588.691464060
35202676,2021S051235202676,0.1081,35,630021.119800234,4840283.662303080
35202677,2021S051235202677,0.0787,35,630323.620241400,4840430.580000130
35202678,2021S051235202678,0.0615,35,630489.782670494,4840379.026351440
35202679,2021S051235202679,0.0727,35,630536.054470761,4840167.506737770
35202680,2021S051235202680,0.0726,35,630826.644389332,4840240.495579160
35202681,2021S051235202681,0.0893,35,630750.520634965,4840511.157415810
35202682,2021S051235202682,0.0859,35,630858.087483372,4840008.563751610
35202683,2021S051235202683,0.0975,35,631142.518205917,4840188.469349790
35202684,2021S051235202684,0.0993,35,631273.683191800,4839885.910717640
35202685,2021S051235202685,0.0981,35,631438.447553671,4840103.312317690
35202686,2021S051235202686,0.1107,35,631659.642749774,4839828.416789480
35202687,2021S051235202687,0.063,35,631787.748131064,4840129.382281250
35202688,2021S051235202688,0.101,35,631898.314752108,4840338.699146890
35202689,2021S051235202689,0.089,35,631692.192986323,4840563.278273940
35202690,2021S051235202690,0.1009,35,631515.350572348,4840334.947482490
35202691,2021S051235202691,0.1143,35,631789.023301407,4840860.953711780
35202694,2021S051235202694,0.2571,35,632362.526641376,4841782.922244160
35202695,2021S051235202695,0.1983,35,632037.227914406,4841959.148938200
35202699,2021S051235202699,1.4178,35,631957.142385380,4842778.697762250
35202700,2021S051235202700,0.1451,35,633404.815213519,4843187.424790010
35202701,2021S051235202701,0.1506,35,633086.291218738,4843302.087423900
35202702,2021S051235202702,1.7038,35,633084.778226110,4842828.822008780
35202703,2021S051235202703,0.1135,35,632844.863971939,4843960.599243530
35202704,2021S051235202704,0.2281,35,632901.093545124,4844344.167713290
35202705,2021S051235202705,0.1017,35,633245.002026569,4844166.826980690
35202706,2021S051235202706,0.0404,35,633429.164736948,4844230.801184350
35202707,2021S051235202707,0.1534,35,633643.194599109,4844291.071080300
35202712,2021S051235202712,0.1295,35,633713.709939630,4843269.735802210
35202722,2021S051235202722,1.5535,35,635760.496116803,4842249.929137450
35202727,2021S051235202727,0.0356,35,634546.179901549,4841766.382932520
35202733,2021S051235202733,0.0819,35,634207.289282077,4841766.366753790
35202735,2021S051235202735,0.1103,35,634477.895984298,4841558.922523000
35202736,2021S051235202736,0.0848,35,634197.894298460,4841453.299358620
35202739,2021S051235202739,0.6381,35,633566.969959933,4844929.122723790
35202741,2021S051235202741,0.0948,35,634584.934459377,4844833.526918750
35202742,2021S051235202742,0.1307,35,634930.495514450,4844838.940622590
35202743,2021S051235202743,0.0294,35,634745.511718163,4844607.589446480
35202744,2021S051235202744,0.0445,35,634698.450628397,4844454.533164310
35202745,2021S051235202745,0.1662,35,635218.331658828,4844674.769687360
35202746,2021S051235202746,0.0971,35,635659.706657860,4844965.084401240
35202747,2021S051235202747,0.2673,35,635418.116288419,4845111.644413250
35202748,2021S051235202748,0.1516,35,635556.674375415,4845494.442527320
35202749,2021S051235202749,0.0848,35,635194.955936352,4845580.501046640
35202750,2021S051235202750,0.1071,35,635360.608159006,4845799.442501520
35202751,2021S051235202751,0.1588,35,634933.468898300,4845596.468734210
35202752,2021S051235202752,0.1343,35,635042.411813159,4845255.467235690
35202753,2021S051235202753,0.2084,35,634570.045575690,4845326.999385740
35202756,2021S051235202756,0.4307,35,634031.663258022,4845012.039304160
35202757,2021S051235202757,0.5271,35,633572.209915220,4845598.067764470
35202758,2021S051235202758,0.2638,35,633877.517009471,4846005.398800340
35202760,2021S051235202760,0.3332,35,632288.308889290,4845241.215877180
35202761,2021S051235202761,0.1664,35,631889.500647088,4845072.234872410
35202762,2021S051235202762,0.3296,35,631820.567286889,4844623.812440640
35202763,2021S051235202763,0.1132,35,631537.584922346,4844792.784594510
35202764,2021S051235202764,0.161,35,631188.358719181,4844874.526268710
35202765,2021S051235202765,0.3043,35,632095.918663654,4844161.653222270
35202767,2021S051235202767,0.4327,35,631936.038885388,4843822.586163110
35202768,2021S051235202768,0.2461,35,631789.153299689,4839690.360896600
35202769,2021S051235202769,0.0702,35,631319.409171275,4839633.971503310
35202770,2021S051235202770,0.9243,35,630220.985926205,4839397.632469400
35202771,2021S051235202771,0.1606,35,630943.128484248,4839279.601149870
35202772,2021S051235202772,0.1181,35,630306.989817750,4839091.758645470
35202773,2021S051235202773,0.1044,35,630492.052535978,4838921.912923430
35202774,2021S051235202774,0.0946,35,630409.679170439,4838696.345374870
35202775,2021S051235202775,0.0959,35,630770.096302391,4838756.181914020
35202776,2021S051235202776,0.2737,35,630915.717592168,4838681.305159950
35202777,2021S051235202777,0.1968,35,630391.357295569,4838348.221141950
35202778,2021S051235202778,0.1667,35,630008.233696609,4838659.770790000
35202779,2021S051235202779,0.07,35,630034.421126255,4838910.955604510
35202787,2021S051235202787,0.1335,35,629302.969265173,4837831.800023430
35202788,2021S051235202788,0.1368,35,629245.270865713,4838043.112156770
35202789,2021S051235202789,0.0893,35,629082.691623252,4838209.097673020
35202790,2021S051235202790,0.0713,35,629273.818481066,4838348.856324970
35202791,2021S051235202791,0.0327,35,628991.693963662,4838482.410010740
35202792,2021S051235202792,0.0361,35,628999.275028082,4838681.039180610
35202797,2021S051235202797,0.0713,35,628993.027296319,4839061.134064890
35202798,2021S051235202798,0.0878,35,629051.824017644,4838866.867654580
35202799,2021S051235202799,0.0311,35,628790.763285856,4838670.277169590
35202800,2021S051235202800,0.0331,35,628862.444711286,4838443.881709070
35202801,2021S051235202801,0.0558,35,628738.171775515,4838337.460936990
35202802,2021S051235202802,0.1275,35,628565.781803188,4838480.254633720
35202803,2021S051235202803,0.1003,35,628659.477620169,4838077.065881070
35202804,2021S051235202804,0.1388,35,628765.023914301,4837822.981005620
35202805,2021S051235202805,0.1939,35,628380.514738404,4837872.077957530
35202806,2021S051235202806,0.157,35,628900.715220989,4837443.762752910
35202807,2021S051235202807,0.1639,35,628359.292065036,4837165.431115110
35202808,2021S051235202808,0.0773,35,627876.038069443,4837059.069270870
35202809,2021S051235202809,0.1978,35,628375.707169376,4837487.628371610
35202810,2021S051235202810,0.089,35,628065.029780224,4837587.689509020
35202811,2021S051235202811,0.1251,35,629338.360461079,4837617.340719560
35202812,2021S051235202812,0.0875,35,629484.576583252,4837498.489050810
35202813,2021S051235202813,0.065,35,629463.019996750,4837352.697697560
35202814,2021S051235202814,0.103,35,629541.443737859,4837229.838811810
35202817,2021S051235202817,0.051,35,629824.251617965,4836925.421360270
35202818,2021S051235202818,0.1352,35,629651.105454391,4836782.586298440
35202819,2021S051235202819,0.0868,35,630050.520627011,4836851.166832800
35202820,2021S051235202820,0.1204,35,629730.736067823,4836514.312680700
35202821,2021S051235202821,0.0264,35,630137.659652796,4836601.322219220
35202823,2021S051235202823,0.0915,35,630406.035173746,4836747.007095030
35202840,2021S051235202840,0.0923,35,631104.208740342,4835597.311264370
35202842,2021S051235202842,0.0329,35,631344.581077090,4835684.677686100
35202843,2021S051235202843,0.0482,35,631515.556314762,4835739.599012510
35202845,2021S051235202845,0.0723,35,631599.470505839,4835471.147015470
35202846,2021S051235202846,0.0271,35,631459.139414651,4835425.970433540
35202847,2021S051235202847,0.044,35,631359.262735807,4835392.553671730
35202848,2021S051235202848,0.0291,35,631253.406051595,4835333.290359910
35202849,2021S051235202849,0.0389,35,631141.406396682,4835313.342073190
35202850,2021S051235202850,0.0348,35,631053.508870396,4835266.604006170
35202878,2021S051235202878,0.1292,35,630100.978669987,4837099.243730900
35202879,2021S051235202879,0.3511,35,630050.147676728,4837660.764807000
35202880,2021S051235202880,0.1075,35,628194.543327083,4838247.609945710
35202881,2021S051235202881,0.125,35,628207.385837226,4838490.962403800
35202882,2021S051235202882,0.1309,35,627980.935722750,4838788.495435820
35202883,2021S051235202883,0.0608,35,627737.308443373,4838661.695851920
35202884,2021S051235202884,0.1329,35,627642.665177169,4839058.091579100
35202886,2021S051235202886,0.1248,35,627391.480670062,4839019.756240690
35202887,2021S051235202887,0.0799,35,627188.948508994,4839241.824802310
35202888,2021S051235202888,0.1021,35,627153.127319938,4839507.916592650
35202889,2021S051235202889,0.0684,35,626873.999875132,4839448.617020230
35202890,2021S051235202890,0.0899,35,626854.928093896,4839224.348182150
35202891,2021S051235202891,0.1351,35,626962.860072743,4838948.392107950
35202892,2021S051235202892,0.0699,35,627054.545549909,4839783.000444990
35202893,2021S051235202893,0.0695,35,627293.336891768,4839880.990513800
35202894,2021S051235202894,0.0547,35,627226.965089896,4840093.971353400
35202895,2021S051235202895,0.1393,35,627707.578952976,4839808.773477860
35202896,2021S051235202896,0.1305,35,627433.629537779,4839573.032762630
35202897,2021S051235202897,0.1817,35,627795.965961800,4839345.317476450
35202898,2021S051235202898,0.1762,35,628092.623487080,4839383.171494600
35202899,2021S051235202899,0.1565,35,628145.576443028,4839707.806152310
35202900,2021S051235202900,0.0948,35,628318.993120088,4839818.192188980
35202901,2021S051235202901,0.0952,35,627851.236263370,4840067.201121330
35202902,2021S051235202902,0.065,35,628177.566139214,4840111.241769440
35202903,2021S051235202903,0.0647,35,628372.177137856,4840170.278612330
35202904,2021S051235202904,0.0761,35,628573.911375454,4840202.687409760
35202905,2021S051235202905,0.1155,35,628694.393796231,4839938.694525110
35202906,2021S051235202906,0.1351,35,628952.524794289,4840221.074584810
35202907,2021S051235202907,0.0581,35,628768.449627827,4840354.766892980
35202910,2021S051235202910,0.0694,35,629281.862027627,4839988.696529380
35202911,2021S051235202911,0.0876,35,629406.280934520,4840154.774876680
35202912,2021S051235202912,0.0987,35,629706.188177907,4840168.939019030
35202918,2021S051235202918,0.1195,35,630170.836535102,4840036.742263150
35202919,2021S051235202919,0.076,35,630308.817612890,4839896.879700900
35202920,2021S051235202920,0.0983,35,630375.240964767,4839792.025030430
35202928,2021S051235202928,0.2173,35,629006.636911414,4839635.334528190
35202930,2021S051235202930,0.077,35,628867.252089217,4839273.646647080
35202931,2021S051235202931,0.0538,35,628601.695545621,4839398.172821170
35202932,2021S051235202932,0.1008,35,628646.214472116,4839669.749070610
35202933,2021S051235202933,0.3992,35,628446.177047226,4838985.661798060
35202935,2021S051235202935,0.082,35,628041.009674260,4840419.563016430
35202936,2021S051235202936,0.0706,35,627863.025031908,4840692.445512620
35202937,2021S051235202937,0.0818,35,627724.348108201,4840502.932110520
35202938,2021S051235202938,0.0831,35,627780.129083639,4840276.072799260
35202939,2021S051235202939,0.0889,35,627475.630141548,4840442.503798250
35202940,2021S051235202940,0.1208,35,627296.827827344,4840315.329349610
35202941,2021S051235202941,0.0827,35,627371.210371135,4840753.429007590
35202942,2021S051235202942,0.0994,35,627769.666735335,4840851.787858920
35202943,2021S051235202943,0.0839,35,629212.976383565,4841317.250828360
35202944,2021S051235202944,0.1274,35,629099.265871118,4841495.758625280
35202945,2021S051235202945,0.0912,35,629327.552332018,4841650.400308580
35202946,2021S051235202946,0.1932,35,629676.516808854,4841631.841249940
35202947,2021S051235202947,0.1346,35,629775.930008522,4841256.599352670
35202948,2021S051235202948,0.0658,35,630362.988468366,4841222.867595570
35202949,2021S051235202949,0.1154,35,630477.788335214,4841094.825586970
35202950,2021S051235202950,0.1014,35,630897.682041429,4841242.480876140
35202951,2021S051235202951,0.0725,35,630827.938056114,4841515.689964390
35202952,2021S051235202952,0.0971,35,631175.079228885,4841328.018287870
35202953,2021S051235202953,0.1207,35,625478.395914101,4844264.848171490
35202954,2021S051235202954,0.1133,35,625486.736754243,4843980.858797220
35202955,2021S051235202955,0.078,35,625624.727688587,4843838.854013150
35202965,2021S051235202965,0.4407,35,619794.536237860,4838551.842232470
35202966,2021S051235202966,0.0776,35,619435.855673424,4839131.295571700
35202967,2021S051235202967,0.136,35,619296.369886214,4838853.787287050
35202968,2021S051235202968,0.3437,35,618888.780510633,4838884.380041850
35202969,2021S051235202969,0.2006,35,618777.875968175,4839284.706977120
35202970,2021S051235202970,0.0926,35,618971.698934570,4839568.430335710
35202971,2021S051235202971,0.224,35,618456.969697712,4839752.816069290
35202972,2021S051235202972,0.182,35,618362.219946204,4839377.454507690
35202973,2021S051235202973,0.2008,35,618204.038309602,4838761.506983440
35202974,2021S051235202974,0.23,35,618974.493433705,4838585.841686870
35202975,2021S051235202975,0.1428,35,618710.936147446,4838446.219515500
35202976,2021S051235202976,0.1035,35,618962.460050817,4838219.177594450
35202977,2021S051235202977,0.0905,35,618753.640093946,4838048.231487960
35202982,2021S051235202982,0.1488,35,619256.831492736,4838199.165894040
35202983,2021S051235202983,0.0761,35,619631.510994877,4838259.740836990
35202985,2021S051235202985,0.1954,35,619422.170079500,4837637.975890640
35202986,2021S051235202986,0.1071,35,618977.372460718,4837511.562682030
35202987,2021S051235202987,0.2418,35,619395.976605496,4837162.022320280
35202988,2021S051235202988,0.1312,35,619575.182324453,4837503.174827640
35202989,2021S051235202989,0.1497,35,619864.409834939,4837319.069265650
35202990,2021S051235202990,0.0287,35,619920.521491941,4837626.331230440
35202991,2021S051235202991,0.0441,35,620063.158058759,4837565.583225680
35202992,2021S051235202992,0.4512,35,619360.735595575,4836755.739226600
35202993,2021S051235202993,1.1681,35,618531.868621416,4836740.297965420
35202994,2021S051235202994,0.1002,35,618201.175834706,4837217.679158720
35202995,2021S051235202995,0.1295,35,617998.339984043,4837198.799247630
35202996,2021S051235202996,0.206,35,617946.895259578,4837611.699503460
35202997,2021S051235202997,0.2122,35,618445.584994324,4837762.886031790
35202998,2021S051235202998,0.237,35,618326.976216853,4838211.844012980
35202999,2021S051235202999,0.1412,35,617896.150672897,4838375.116438400
35203000,2021S051235203000,0.274,35,617790.395261340,4838034.415531150
35203001,2021S051235203001,0.1577,35,617478.500677318,4837429.432782850
35203002,2021S051235203002,0.1566,35,617040.506311093,4837304.935455070
35203003,2021S051235203003,0.2007,35,617152.674488013,4836939.488872650
35203004,2021S051235203004,0.4348,35,617665.491814398,4836859.734976300
35203005,2021S051235203005,0.2719,35,617256.027402939,4836490.977435670
35203006,2021S051235203006,0.2203,35,617889.265996065,4836239.819033680
35203007,2021S051235203007,0.3113,35,617438.585938933,4835956.299202670
35203008,2021S051235203008,0.1816,35,616991.390962128,4835945.219655590
35203009,2021S051235203009,0.1685,35,616816.756017010,4836313.223485180
35203015,2021S051235203015,0.0381,35,615206.711326855,4846634.548139490
35203016,2021S051235203016,0.141,35,614958.973309098,4846455.024423340
35203018,2021S051235203018,0.0353,35,614660.975004441,4846349.238608950
35203026,2021S051235203026,0.0323,35,613652.129016384,4846128.032959410
35203027,2021S051235203027,0.1545,35,613321.044697942,4846032.368357260
35203028,2021S051235203028,0.0594,35,613207.896955759,4845895.385128960
35203029,2021S051235203029,0.0308,35,613401.533411348,4845834.718359260
35203030,2021S051235203030,0.0505,35,613399.360190358,4845648.603684200
35203031,2021S051235203031,0.2293,35,613292.422200706,4845527.212566440
35203032,2021S051235203032,0.0818,35,613275.847339333,4845203.830829650
35203033,2021S051235203033,0.0626,35,613222.604493543,4845009.402871090
35203034,2021S051235203034,0.1157,35,613013.339085275,4844982.741491910
35203035,2021S051235203035,0.1254,35,612866.553059129,4844792.997600780
35203036,2021S051235203036,0.0765,35,612801.049283070,4844530.158248670
35203037,2021S051235203037,0.0754,35,612574.253079057,4844659.162858490
35203038,2021S051235203038,0.433,35,612419.892977683,4844802.836543570
35203039,2021S051235203039,0.0574,35,612586.837024511,4845336.599598750
35203040,2021S051235203040,0.0421,35,612550.420580403,4845566.157311720
35203041,2021S051235203041,0.0895,35,612379.589267288,4845506.113633780
35203042,2021S051235203042,1.9929,35,611346.272580534,4845119.439310270
35203043,2021S051235203043,0.0877,35,612712.924951775,4845858.119538800
35203044,2021S051235203044,0.0589,35,612819.253237853,4845843.392432740
35203045,2021S051235203045,0.0846,35,612859.665235179,4845717.873519580
35203046,2021S051235203046,0.074,35,612860.282695619,4845364.044253400
35203047,2021S051235203047,3.381,35,611293.926743027,4844027.167703900
35203048,2021S051235203048,0.1006,35,612916.123530945,4843811.121420360
35203049,2021S051235203049,0.0439,35,613002.818984770,4843548.349346240
35203050,2021S051235203050,0.0407,35,613044.375059535,4843398.108222400
35203051,2021S051235203051,0.1126,35,613361.899650276,4843360.924887220
35203052,2021S051235203052,0.0312,35,613279.156328303,4843644.596935030
35203053,2021S051235203053,0.1269,35,613418.763544169,4843920.250481100
35203054,2021S051235203054,0.1761,35,613087.865048657,4843967.214706310
35203055,2021S051235203055,0.0728,35,612967.235881388,4844305.546403410
35203056,2021S051235203056,0.315,35,613790.709176294,4844210.329896420
35203057,2021S051235203057,0.0732,35,613199.195973060,4844590.144812870
35203058,2021S051235203058,0.1051,35,613401.427030239,4844775.705557650
35203059,2021S051235203059,0.0644,35,613660.330050528,4844949.884502360
35203060,2021S051235203060,0.0494,35,613478.739284091,4845113.957303470
35203061,2021S051235203061,0.2079,35,613741.535246423,4845066.523394560
35203064,2021S051235203064,0.145,35,613495.336774452,4844443.418648410
35203071,2021S051235203071,0.0618,35,613527.464514702,4842992.454627470
35203072,2021S051235203072,0.1439,35,613216.020896887,4843020.518306090
35203073,2021S051235203073,0.0864,35,613361.386204135,4842732.512706490
35203074,2021S051235203074,0.475,35,613149.265914636,4842562.337245540
35203075,2021S051235203075,0.114,35,612934.041703195,4843205.500175520
35203077,2021S051235203077,0.0608,35,612633.982526437,4843123.604630960
35203079,2021S051235203079,0.0626,35,612457.847913789,4843088.773980710
35203080,2021S051235203080,0.0403,35,612427.057766829,4843022.501537360
35203081,2021S051235203081,0.0573,35,612261.523890062,4843030.063731670
35203082,2021S051235203082,0.052,35,612075.489227226,4843157.692875240
35203086,2021S051235203086,0.2011,35,611624.532936030,4843182.536814580
35203093,2021S051235203093,0.7232,35,613494.666149337,4841727.867484960
35203094,2021S051235203094,0.1614,35,613569.869492666,4842014.697781590
35203095,2021S051235203095,0.1603,35,613884.991358234,4841719.230981630
35203096,2021S051235203096,0.1683,35,613915.780120823,4842225.989501830
35203097,2021S051235203097,0.1093,35,614178.007786479,4841881.876261120
35203098,2021S051235203098,0.1775,35,614315.694049202,4842209.539581310
35203102,2021S051235203102,0.1055,35,617008.993109950,4838784.157070430
35203105,2021S051235203105,0.106,35,614994.905805762,4835213.132006860
35203107,2021S051235203107,0.5635,35,617177.545006303,4834520.641634850
35203108,2021S051235203108,0.1738,35,617437.050352537,4834777.417331900
35203109,2021S051235203109,0.1508,35,620313.678677890,4835065.910114060
35203110,2021S051235203110,0.11,35,620544.670607891,4835112.334961370
35203111,2021S051235203111,0.2247,35,615390.944537854,4832451.996954640
35203112,2021S051235203112,0.1276,35,615042.622284139,4832311.045260590
35203113,2021S051235203113,0.0754,35,614845.706737642,4832708.173752570
35203126,2021S051235203126,0.1517,35,622009.716363997,4832021.229727600
35203127,2021S051235203127,0.5975,35,622439.017993600,4832523.903993020
35203128,2021S051235203128,0.0824,35,621941.604462813,4832284.002188570
35203129,2021S051235203129,0.0526,35,622084.255455697,4832628.622750560
35203130,2021S051235203130,0.0537,35,621878.167620895,4832542.274243930
35203131,2021S051235203131,0.0958,35,621773.100242743,4832814.416871680
35203132,2021S051235203132,0.0416,35,621645.678337206,4832672.667793350
35203133,2021S051235203133,0.0243,35,621650.571424213,4832548.756629040
35203134,2021S051235203134,0.0626,35,621721.741656107,4832375.136976950
35203135,2021S051235203135,0.1414,35,621316.808366404,4832433.906551460
35203136,2021S051235203136,0.1398,35,621605.220531134,4832061.897680820
35203137,2021S051235203137,0.2854,35,620918.719595441,4832453.555022550
35203138,2021S051235203138,0.3871,35,620861.745753158,4832186.330404080
35203139,2021S051235203139,0.1293,35,620956.876404942,4832665.107681440
35203140,2021S051235203140,0.1713,35,620841.909142928,4833058.380937420
35203141,2021S051235203141,0.1902,35,621251.706147651,4832835.666990230
35203142,2021S051235203142,0.1684,35,621257.322256070,4833275.018398580
35203143,2021S051235203143,0.1775,35,621622.161275142,4833214.515960900
35203144,2021S051235203144,0.0351,35,621611.443880189,4832918.144995140
35203146,2021S051235203146,0.6007,35,621055.897208531,4833726.203171350
35203147,2021S051235203147,0.1858,35,621864.345757730,4834136.062338780
35203148,2021S051235203148,0.102,35,622022.938346268,4833665.101579380
35203149,2021S051235203149,0.0946,35,622255.426639608,4833969.540629550
35203150,2021S051235203150,0.0833,35,622434.269745760,4833816.963551960
35203151,2021S051235203151,0.0758,35,622555.562132478,4833647.424607350
35203152,2021S051235203152,0.1889,35,622414.180351167,4833372.589811160
35203153,2021S051235203153,0.0968,35,622265.746640227,4834277.878790970
35203154,2021S051235203154,0.0648,35,622051.586258222,4834328.463706860
35203156,2021S051235203156,0.0132,35,629096.884203082,4832486.305759330
35203157,2021S051235203157,0.393,35,628654.654465885,4832909.399742830
35203160,2021S051235203160,0.1166,35,627607.022935514,4833265.107730170
35203161,2021S051235203161,0.1032,35,627543.169463816,4833459.937697930
35203162,2021S051235203162,0.0598,35,627886.236730385,4833559.434082240
35203163,2021S051235203163,0.0666,35,628108.863353785,4833524.951792490
35203167,2021S051235203167,0.0249,35,626887.719986290,4832582.964667990
35203170,2021S051235203170,0.0381,35,626591.267990939,4832650.832444320
35203174,2021S051235203174,3.3926,35,630561.787252320,4831298.327486030
35203176,2021S051235203176,0.3294,35,632226.599252028,4834840.954747040
35203177,2021S051235203177,0.2076,35,633128.336697137,4835175.019048120
35203183,2021S051235203183,0.2191,35,632214.881928725,4836085.983098030
35203184,2021S051235203184,0.048,35,632108.640359296,4835841.779193050
35203185,2021S051235203185,0.3126,35,632534.287209366,4836444.136126910
35203190,2021S051235203190,0.2058,35,633593.261542224,4835762.262748860
35203191,2021S051235203191,0.0256,35,633496.042736989,4835293.003848490
35203192,2021S051235203192,0.051,35,633614.501028683,4835331.014309370
35203193,2021S051235203193,0.0629,35,633790.268804854,4835387.997222550
35203194,2021S051235203194,0.062,35,633982.121659164,4835452.317230840
35203195,2021S051235203195,0.0371,35,634134.920206896,4835500.602250080
35203196,2021S051235203196,0.0254,35,634230.167354673,4835533.686926350
35203197,2021S051235203197,0.0532,35,634350.595747165,4835571.539115370
35203198,2021S051235203198,0.0271,35,634472.779434423,4835611.110162520
35203199,2021S051235203199,0.0441,35,634581.142708326,4835673.312915720
35203200,2021S051235203200,0.0816,35,634566.474902472,4836017.348273000
35203201,2021S051235203201,0.0479,35,634413.835628556,4835969.421508700
35203202,2021S051235203202,0.047,35,634295.200433247,4835950.608672400
35203203,2021S051235203203,0.0256,35,634231.042932939,4835890.343418400
35203204,2021S051235203204,0.0365,35,634148.042197177,4835898.294743850
35203208,2021S051235203208,0.0403,35,634707.363942181,4836069.958647210
35203209,2021S051235203209,0.0566,35,634822.014520557,4836104.092332310
35203210,2021S051235203210,0.0295,35,634927.170388138,4836131.372543200
35203211,2021S051235203211,0.0299,35,635045.325606641,4836265.915605800
35203212,2021S051235203212,0.0739,35,635167.134250997,4836149.483861400
35203213,2021S051235203213,0.0756,35,635188.144422581,4835936.954317780
35203214,2021S051235203214,0.0827,35,634867.639711747,4835793.549527670
35203216,2021S051235203216,0.0679,35,635577.380458729,4836069.676424360
35203217,2021S051235203217,0.0624,35,635574.653848444,4836296.332843490
35203218,2021S051235203218,0.0543,35,635386.998862936,4836236.379980060
35203219,2021S051235203219,0.0421,35,635313.649331909,4836610.364638750
35203220,2021S051235203220,0.0421,35,635226.510831736,4836584.579461840
35203221,2021S051235203221,0.0636,35,635119.448837905,4836523.990558720
35203222,2021S051235203222,0.063,35,634954.995053363,4836575.664035980
35203223,2021S051235203223,0.0187,35,634918.157867759,4836423.581051190
35203224,2021S051235203224,0.1085,35,634696.881883317,4836475.105900350
35203225,2021S051235203225,0.0436,35,634521.420391515,4836370.786434270
35203226,2021S051235203226,0.0568,35,635413.701949353,4836647.588671030
35203227,2021S051235203227,0.0443,35,635518.127116906,4836674.889500300
35203228,2021S051235203228,0.0592,35,636719.064370277,4836326.088370370
35203229,2021S051235203229,0.0917,35,636916.748511443,4836399.424116220
35203230,2021S051235203230,0.3866,35,637488.986459130,4836444.123152030
35203231,2021S051235203231,0.0775,35,637442.502961257,4836538.404288740
35203232,2021S051235203232,0.0546,35,637620.333900148,4836631.791965110
35203233,2021S051235203233,0.0714,35,637801.379863985,4836694.815780570
35203234,2021S051235203234,0.0672,35,638032.850269774,4836814.929605470
35203235,2021S051235203235,0.0838,35,637886.915899471,4837110.927724600
35203236,2021S051235203236,0.0827,35,638075.792148395,4837167.265304280
35203237,2021S051235203237,0.0866,35,638251.904032193,4837255.830003460
35203238,2021S051235203238,0.0898,35,638405.257840092,4837327.353573970
35203239,2021S051235203239,0.1037,35,638441.430923092,4836899.347640710
35203240,2021S051235203240,0.1314,35,638506.005415046,4837590.893950840
35203241,2021S051235203241,0.07,35,638698.701985926,4837326.257836370
35203242,2021S051235203242,0.0908,35,638686.953462074,4837747.473299920
35203243,2021S051235203243,0.0986,35,638923.753740125,4837507.006126900
35203244,2021S051235203244,0.5296,35,639092.263105847,4837784.010416980
35203245,2021S051235203245,0.0873,35,638861.427056407,4838069.688778770
35203246,2021S051235203246,0.0948,35,638736.685301779,4838322.988506500
35203247,2021S051235203247,0.1304,35,638886.721582888,4838584.088459350
35203248,2021S051235203248,0.0891,35,639047.755886754,4838714.747386770
35203249,2021S051235203249,0.1104,35,639175.926659010,4838945.716279900
35203250,2021S051235203250,0.0945,35,639357.141934681,4838504.550639510
35203251,2021S051235203251,0.0806,35,639500.342426797,4838729.312058920
35203252,2021S051235203252,0.2513,35,639784.516436860,4838592.695820510
35203253,2021S051235203253,0.137,35,639800.021851177,4838965.023636860
35203254,2021S051235203254,0.07,35,639490.870697913,4838964.496937240
35203255,2021S051235203255,0.1168,35,639675.570763852,4839411.414106700
35203256,2021S051235203256,0.0915,35,639874.102599696,4839326.718388450
35203257,2021S051235203257,0.5204,35,640317.423457223,4839568.333713940
35203258,2021S051235203258,0.1637,35,640331.494526723,4840093.844686540
35203259,2021S051235203259,0.2304,35,639795.832424956,4839882.339246980
35203260,2021S051235203260,0.0709,35,639977.169355561,4840223.289587840
35203261,2021S051235203261,0.1928,35,640265.095864957,4840405.335617210
35203263,2021S051235203263,0.0803,35,640593.289075137,4840573.920168950
35203264,2021S051235203264,0.0844,35,640572.839306370,4840832.734491140
35203265,2021S051235203265,0.1093,35,640443.953685437,4841116.359493070
35203266,2021S051235203266,0.1127,35,640782.929742440,4841111.182591170
35203267,2021S051235203267,0.1011,35,640751.423272402,4841365.136787800
35203268,2021S051235203268,0.2311,35,640620.780733070,4841685.549431490
35203269,2021S051235203269,0.0975,35,640914.672159532,4841669.138644400
35203270,2021S051235203270,0.0664,35,641095.976721900,4841643.594127410
35203271,2021S051235203271,0.1092,35,641073.139872350,4841990.218012830
35203273,2021S051235203273,0.5209,35,641149.603704665,4842659.158683860
35203274,2021S051235203274,0.0538,35,641493.583430141,4842429.499203160
35203275,2021S051235203275,0.0891,35,641785.686678388,4842367.829359130
35203276,2021S051235203276,0.1699,35,641959.155434691,4842103.808499530
35203277,2021S051235203277,0.127,35,642227.384259813,4842079.166446770
35203278,2021S051235203278,0.1265,35,642277.664501607,4842483.396432100
35203279,2021S051235203279,0.2662,35,642579.336264392,4842703.654659000
35203280,2021S051235203280,0.1289,35,642174.949372136,4843053.424528750
35203281,2021S051235203281,0.1721,35,641948.268248608,4842677.612150700
35203282,2021S051235203282,0.1599,35,641829.783099454,4843084.806881300
35203283,2021S051235203283,0.1175,35,641612.905831451,4842803.462198790
35203284,2021S051235203284,0.4903,35,641747.294030151,4843521.199138690
35203285,2021S051235203285,0.1883,35,642330.701004315,4843653.252890440
35203286,2021S051235203286,0.165,35,642731.605392911,4843584.152124150
35203287,2021S051235203287,0.1598,35,642630.311231291,4843968.109128270
35203288,2021S051235203288,0.3303,35,642386.104858141,4844218.296342750
